,cut,color,clarity,carat,depth,table,price,x (Premium),z (Very Good),y (Good)
21170,2,1,5,0.42,62.1,56.0,1024,4.8,2.97,4.77
21171,2,1,5,0.42,61.8,57.0,1024,4.81,2.96,4.77
21172,2,4,6,0.35,62.3,55.0,1024,4.55,2.82,4.51
21173,2,4,6,0.35,61.5,57.0,1024,4.54,2.79,4.53
21174,2,4,6,0.35,61.7,56.0,1024,4.55,2.8,4.53
21175,2,4,6,0.35,62.6,57.0,1024,4.47,2.79,4.45
21176,2,3,7,0.35,62.1,56.0,1024,4.51,2.79,4.47
21177,2,3,7,0.35,61.0,57.0,1024,4.58,2.78,4.54
21178,2,3,1,0.3,62.4,55.0,1025,4.32,2.69,4.3
21179,2,1,5,0.4,62.3,56.0,1025,4.78,2.96,4.72
21180,2,1,4,0.39,62.3,57.0,1026,4.64,2.9,4.67
21181,2,2,7,0.41,61.4,55.7,1026,4.76,2.94,4.79
21182,2,4,5,0.48,62.2,54.0,1026,5.04,3.14,5.05
21183,2,0,4,0.35,61.4,56.0,1026,4.55,2.8,4.58
21184,2,2,5,0.38,62.2,57.0,1026,4.63,2.87,4.6
21185,2,2,5,0.38,62.8,57.0,1026,4.62,2.89,4.58
21186,2,2,5,0.38,62.1,57.0,1026,4.67,2.88,4.61
21187,2,2,5,0.38,62.0,56.0,1026,4.66,2.88,4.63
21188,2,1,7,0.38,62.4,56.0,1027,4.63,2.91,4.69
21189,2,1,4,0.38,62.1,57.0,1027,4.62,2.88,4.65
21190,2,0,2,0.45,60.6,55.0,1027,4.99,3.02,4.97
21191,2,3,6,0.35,61.0,56.0,1028,4.56,2.79,4.59
21192,2,2,6,0.36,61.0,55.0,1028,4.6,2.81,4.62
21193,2,3,3,0.54,61.8,55.0,1028,5.23,3.24,5.26
21194,2,4,1,0.35,60.9,57.0,1028,4.58,2.8,4.6
21195,2,2,1,0.33,61.8,55.0,1028,4.47,2.77,4.49
21196,2,1,6,0.31,62.4,56.0,1028,4.37,2.72,4.35
21197,2,3,1,0.31,62.0,54.0,1028,4.39,2.71,4.35
21198,2,2,6,0.31,61.9,55.0,1028,4.42,2.72,4.37
21199,2,3,1,0.36,62.2,53.0,1029,4.59,2.86,4.61
21200,2,3,1,0.36,61.9,55.0,1029,4.56,2.83,4.59
21201,2,1,7,0.38,62.0,57.0,1030,4.64,2.89,4.69
21202,2,1,6,0.34,61.6,55.0,1030,4.5,2.78,4.52
21203,2,1,6,0.35,60.7,55.0,1030,4.56,2.78,4.6
21204,2,0,7,0.32,61.2,56.0,1030,4.43,2.7,4.39
21205,2,1,4,0.41,62.2,55.0,1030,4.79,2.97,4.76
21206,2,4,7,0.38,62.1,56.0,1031,4.64,2.89,4.67
21207,2,2,4,0.42,61.0,57.0,1031,4.84,2.96,4.87
21208,2,2,4,0.42,61.9,57.0,1031,4.79,2.97,4.81
21209,2,0,5,0.42,62.2,55.0,1031,4.75,2.97,4.8
21210,2,3,7,0.42,62.1,57.0,1031,4.77,2.97,4.8
21211,2,3,7,0.42,61.3,56.0,1031,4.81,2.95,4.82
21212,2,0,5,0.42,61.4,56.0,1031,4.8,2.96,4.84
21213,2,2,4,0.42,61.3,57.0,1031,4.8,2.96,4.85
21214,2,3,7,0.42,60.7,55.0,1031,4.86,2.96,4.89
21215,2,0,5,0.42,61.8,56.0,1031,4.8,2.98,4.84
21216,2,2,4,0.42,61.4,57.0,1031,4.78,2.95,4.83
21217,2,3,7,0.42,62.6,55.0,1031,4.77,2.99,4.78
21218,2,2,4,0.42,62.3,55.0,1031,4.77,2.98,4.79
21219,2,2,4,0.42,60.9,57.0,1031,4.84,2.96,4.88
21220,2,0,5,0.42,61.2,56.0,1031,4.8,2.95,4.84
21221,2,3,7,0.42,62.4,55.0,1031,4.79,3.0,4.82
21222,2,0,5,0.42,62.1,54.0,1031,4.8,2.99,4.83
21223,2,0,5,0.42,62.4,55.0,1031,4.8,3.0,4.82
21224,2,3,7,0.42,62.7,56.0,1031,4.74,2.98,4.77
21225,2,3,7,0.42,62.2,56.0,1031,4.77,2.98,4.81
21226,2,1,6,0.4,60.6,56.0,1031,4.77,2.9,4.8
21227,2,2,7,0.39,60.4,60.0,1031,4.73,2.87,4.78
21228,2,4,2,0.4,62.2,55.0,1031,4.72,2.95,4.76
21229,2,5,2,0.5,59.8,59.0,1031,5.18,3.09,5.15
21230,2,3,2,0.44,61.7,55.0,1032,4.88,3.02,4.91
21231,2,2,7,0.38,62.7,56.0,1033,4.61,2.9,4.64
21232,2,0,7,0.36,62.0,54.0,1033,4.57,2.85,4.63
21233,2,3,1,0.37,62.4,56.0,1033,4.6,2.88,4.64
21234,2,0,5,0.34,62.1,55.0,1033,4.49,2.78,4.46
21235,2,1,4,0.34,62.1,56.0,1033,4.5,2.79,4.48
21236,2,1,4,0.34,62.2,55.0,1033,4.52,2.8,4.49
21237,2,1,4,0.34,60.8,57.0,1033,4.53,2.74,4.49
21238,2,1,4,0.34,61.8,57.0,1033,4.5,2.77,4.47
21239,2,1,4,0.34,61.8,56.0,1033,4.51,2.78,4.47
21240,2,1,4,0.34,62.0,56.0,1033,4.52,2.79,4.48
21241,2,1,4,0.34,62.4,55.0,1033,4.47,2.78,4.44
21242,2,0,5,0.34,62.4,53.0,1033,4.52,2.81,4.49
21243,2,1,4,0.34,61.2,57.0,1033,4.5,2.74,4.45
21244,2,1,4,0.34,61.2,57.0,1033,4.51,2.74,4.45
21245,2,1,4,0.34,61.0,57.0,1033,4.52,2.75,4.49
21246,2,0,5,0.34,60.8,57.0,1033,4.52,2.74,4.5
21247,2,0,5,0.34,61.4,56.0,1033,4.53,2.77,4.5
21248,2,0,5,0.34,60.6,57.0,1033,4.53,2.74,4.51
21249,2,0,5,0.34,62.3,55.0,1033,4.48,2.78,4.45
21250,2,0,5,0.34,62.0,55.0,1033,4.49,2.77,4.45
21251,2,0,5,0.34,61.3,57.0,1033,4.5,2.75,4.47
21252,2,0,5,0.34,62.0,54.0,1033,4.52,2.79,4.48
21253,2,0,5,0.34,62.5,57.0,1033,4.47,2.77,4.4
21254,2,0,5,0.34,62.9,55.0,1033,4.47,2.8,4.43
21255,2,0,5,0.34,62.9,56.0,1033,4.5,2.81,4.44
21256,2,0,5,0.34,62.0,55.0,1033,4.48,2.77,4.45
21257,2,1,4,0.34,61.4,57.0,1033,4.5,2.75,4.46
21258,2,1,7,0.39,61.9,55.0,1034,4.7,2.92,4.74
21259,2,1,7,0.39,61.9,55.0,1034,4.7,2.92,4.73
21260,2,0,7,0.31,61.2,55.0,1034,4.37,2.69,4.42
21261,2,0,7,0.31,62.0,56.0,1034,4.35,2.7,4.37
21262,2,0,7,0.31,61.1,56.0,1034,4.38,2.68,4.39
21263,2,0,4,0.35,61.2,56.0,1035,4.54,2.79,4.58
21264,2,4,3,0.52,61.5,56.0,1035,5.17,3.19,5.21
21265,2,4,2,0.5,61.7,58.0,1035,5.07,3.14,5.11
21266,2,4,2,0.5,61.8,56.0,1035,5.1,3.16,5.12
21267,2,2,1,0.35,60.9,56.0,1035,4.54,2.77,4.56
21268,2,4,4,0.4,61.8,56.0,1035,4.78,2.94,4.74
21269,2,4,6,0.42,61.8,55.0,1035,4.85,2.98,4.8
21270,2,5,7,0.4,62.4,55.0,1035,4.73,2.94,4.7
21271,2,5,7,0.4,62.0,56.0,1035,4.77,2.95,4.74
21272,2,3,5,0.4,62.9,56.0,1035,4.72,2.96,4.69
21273,2,3,5,0.4,62.3,57.0,1035,4.71,2.93,4.7
21274,2,3,5,0.4,61.2,57.0,1035,4.78,2.91,4.73
21275,2,2,7,0.41,62.1,55.0,1036,4.77,2.97,4.79
21276,2,2,7,0.39,61.9,54.8,1036,4.68,2.9,4.69
21277,2,0,2,0.43,61.6,56.0,1036,4.86,2.98,4.82
21278,2,3,6,0.43,61.4,57.0,1037,4.85,2.99,4.89
21279,2,4,3,0.55,62.6,56.0,1037,5.24,3.29,5.27
21280,2,6,5,0.53,62.6,53.0,1038,5.21,3.27,5.24
21281,2,1,5,0.38,61.7,54.0,1038,4.66,2.88,4.68
21282,2,3,3,0.5,60.0,57.0,1038,5.17,3.11,5.2
21283,2,5,2,0.53,61.5,54.0,1038,5.22,3.22,5.26
21284,2,1,5,0.4,62.6,57.0,1038,4.7,2.93,4.68
21285,2,4,2,0.46,61.2,56.0,1039,4.99,3.07,5.04
21286,2,4,1,0.39,61.9,55.6,1039,4.68,2.91,4.7
21287,2,2,7,0.4,62.9,55.0,1039,4.75,2.98,4.72
21288,2,2,7,0.4,61.1,57.0,1039,4.8,2.91,4.73
21289,2,5,7,0.46,62.7,56.0,1040,4.9,3.08,4.93
21290,2,6,1,0.3,61.5,56.0,489,4.32,2.66,4.33
21291,2,6,1,0.3,61.5,57.0,489,4.29,2.66,4.36
21292,2,4,5,0.31,62.2,55.0,489,4.35,2.72,4.39
21293,2,4,5,0.31,62.2,55.0,489,4.36,2.72,4.39
21294,2,4,5,0.31,62.6,57.0,489,4.34,2.73,4.38
21295,2,4,5,0.31,62.2,53.0,489,4.38,2.74,4.43
21296,2,4,5,0.31,61.5,57.0,489,4.33,2.68,4.38
21297,2,4,5,0.31,62.1,55.0,489,4.32,2.69,4.35
21298,2,4,5,0.31,61.9,55.0,489,4.35,2.7,4.38
21299,2,2,7,0.33,62.2,56.0,1040,4.45,2.76,4.43
21300,2,2,7,0.33,61.9,56.0,1040,4.46,2.75,4.42
21301,2,2,7,0.33,61.3,56.0,1040,4.46,2.73,4.44
21302,2,2,7,0.33,61.4,56.0,1040,4.49,2.74,4.44
21303,2,2,2,0.44,61.0,57.0,1040,4.91,2.99,4.89
21304,2,1,2,0.44,61.1,56.0,1040,4.92,3.0,4.9
21305,2,0,2,0.42,61.5,56.0,1040,4.85,2.97,4.81
21306,2,0,2,0.42,61.9,56.0,1040,4.84,2.99,4.82
21307,2,0,2,0.42,62.0,55.0,1040,4.84,3.0,4.83
21308,2,0,2,0.42,61.9,57.0,1040,4.82,2.97,4.77
21309,2,0,2,0.42,62.4,57.0,1040,4.84,3.0,4.77
21310,2,0,2,0.42,61.7,56.0,1040,4.83,2.97,4.79
21311,2,0,2,0.42,62.3,57.0,1040,4.8,2.98,4.77
21312,2,0,2,0.42,61.8,57.0,1040,4.81,2.96,4.77
21313,2,3,6,0.33,62.3,55.0,1040,4.44,2.76,4.42
21314,2,3,4,0.38,62.1,56.0,1040,4.68,2.89,4.63
21315,2,1,2,0.44,62.6,56.0,1040,4.9,3.05,4.84
21316,2,0,7,0.3,61.4,55.0,1041,4.34,2.67,4.36
21317,2,0,7,0.3,61.6,56.0,1041,4.32,2.67,4.35
21318,2,0,7,0.3,61.7,57.0,1041,4.3,2.66,4.32
21319,2,0,7,0.3,61.5,55.0,1041,4.34,2.68,4.38
21320,2,2,6,0.3,61.5,56.0,1041,4.32,2.67,4.36
21321,2,2,6,0.3,61.4,56.0,1041,4.33,2.67,4.37
21322,2,2,6,0.3,61.9,55.0,1041,4.32,2.68,4.34
21323,2,2,6,0.3,61.6,57.0,1041,4.33,2.67,4.34
21324,2,2,6,0.3,61.7,57.0,1041,4.28,2.65,4.31
21325,2,2,6,0.3,61.1,55.0,1041,4.36,2.67,4.38
21326,2,1,5,0.37,61.6,57.0,1041,4.65,2.85,4.61
21327,2,1,5,0.37,61.2,57.0,1041,4.64,2.82,4.58
21328,2,1,5,0.37,62.0,57.0,1041,4.63,2.86,4.6
21329,2,2,4,0.37,61.7,56.0,1041,4.63,2.85,4.61
21330,2,2,4,0.37,61.1,57.0,1041,4.65,2.83,4.61
21331,2,1,5,0.37,62.5,56.0,1041,4.61,2.87,4.58
21332,2,1,5,0.37,61.9,53.0,1041,4.65,2.87,4.62
21333,2,1,5,0.37,62.3,56.0,1041,4.59,2.85,4.56
21334,2,1,5,0.37,61.5,56.0,1041,4.62,2.83,4.59
21335,2,1,5,0.37,62.6,56.0,1041,4.61,2.87,4.56
21336,2,1,5,0.37,62.7,56.0,1041,4.6,2.87,4.55
21337,2,3,1,0.35,61.8,56.0,1041,4.57,2.81,4.52
21338,2,0,7,0.36,61.6,57.0,1042,4.56,2.82,4.59
21339,2,2,1,0.33,61.5,55.0,1042,4.44,2.74,4.47
21340,2,3,3,0.52,59.7,56.0,1042,5.28,3.16,5.31
21341,2,6,2,0.53,61.4,56.0,1042,5.2,3.2,5.23
21342,2,3,5,0.41,61.4,59.0,1042,4.78,2.93,4.76
21343,2,4,6,0.41,62.2,57.0,1043,4.74,2.96,4.78
21344,2,4,6,0.41,62.7,54.0,1043,4.78,3.0,4.79
21345,2,4,6,0.41,61.4,56.0,1043,4.77,2.94,4.8
21346,2,3,6,0.4,61.2,56.0,1043,4.77,2.93,4.8
21347,2,3,6,0.4,62.3,54.0,1043,4.75,2.96,4.76
21348,2,3,6,0.4,62.0,56.0,1043,4.73,2.94,4.76
21349,2,3,6,0.4,62.1,53.0,1043,4.75,2.96,4.79
21350,2,3,6,0.4,62.3,54.0,1043,4.75,2.96,4.76
21351,2,3,6,0.4,62.4,54.0,1043,4.74,2.97,4.78
21352,2,3,6,0.4,62.4,54.0,1043,4.73,2.96,4.75
21353,2,3,6,0.4,62.0,55.0,1043,4.74,2.95,4.78
21354,2,3,6,0.4,62.4,54.0,1043,4.73,2.96,4.76
21355,2,1,6,0.36,61.4,57.0,1043,4.64,2.54,4.61
21356,2,0,4,0.4,62.2,57.0,1043,4.71,2.94,4.74
21357,2,5,1,0.45,62.0,54.0,1043,4.94,3.07,4.97
21358,2,1,6,0.32,62.5,56.0,1044,4.42,2.75,4.38
21359,2,1,6,0.35,62.2,56.0,1044,4.51,2.81,4.53
21360,2,3,1,0.35,61.8,55.0,1044,4.54,2.81,4.56
21361,2,3,1,0.35,61.4,55.0,1044,4.56,2.81,4.59
21362,2,3,1,0.35,62.3,55.0,1044,4.5,2.81,4.52
21363,2,3,1,0.35,61.1,56.0,1044,4.54,2.79,4.59
21364,2,1,6,0.35,60.7,57.0,1044,4.53,2.76,4.57
21365,2,1,6,0.35,62.0,56.0,1044,4.51,2.82,4.58
21366,2,2,7,0.41,61.8,55.0,1044,4.77,2.96,4.81
21367,2,0,4,0.32,61.4,57.0,1044,4.43,2.71,4.4
21368,2,4,2,0.43,61.5,57.0,1045,4.88,2.99,4.84
21369,2,5,5,0.53,62.1,54.0,1046,5.2,3.24,5.24
21370,2,2,3,0.51,62.7,57.0,1046,5.08,3.19,5.1
21371,2,5,1,0.43,62.3,53.0,1046,4.82,3.02,4.9
21372,2,1,1,0.31,61.9,55.0,1046,4.38,2.72,4.41
21373,2,2,1,0.31,62.1,56.0,1046,4.36,2.7,4.33
21374,2,2,1,0.31,62.0,56.0,1046,4.36,2.69,4.32
21375,2,1,7,0.31,61.0,56.0,1046,4.43,2.69,4.39
21376,2,2,1,0.31,62.2,56.0,1046,4.34,2.69,4.31
21377,2,2,1,0.31,61.8,54.0,1046,4.37,2.69,4.33
21378,2,1,7,0.31,60.8,57.0,1046,4.39,2.66,4.36
21379,2,1,7,0.31,61.6,55.0,1046,4.38,2.69,4.35
21380,2,1,7,0.31,61.6,57.0,1046,4.37,2.68,4.33
21381,2,2,1,0.31,62.1,55.0,1046,4.35,2.7,4.34
21382,2,1,7,0.31,61.7,56.0,1046,4.36,2.68,4.33
21383,2,4,1,0.31,60.0,57.0,1046,4.41,2.64,4.39
21384,2,4,1,0.31,61.8,56.0,1046,4.38,2.7,4.36
21385,2,4,1,0.31,62.1,54.0,1046,4.37,2.7,4.33
21386,2,3,6,0.31,59.5,56.0,1046,4.43,2.63,4.41
21387,2,3,6,0.31,60.7,57.0,1046,4.4,2.66,4.37
21388,2,3,6,0.31,60.6,57.0,1046,4.4,2.66,4.38
21389,2,3,6,0.31,61.7,57.0,1046,4.38,2.69,4.34
21390,2,3,6,0.31,61.6,56.0,1046,4.39,2.69,4.35
21391,2,3,6,0.31,60.8,56.0,1046,4.39,2.66,4.36
21392,2,3,6,0.31,62.8,53.0,1046,4.36,2.73,4.34
21393,2,3,6,0.31,61.2,56.0,1046,4.38,2.67,4.34
21394,2,3,6,0.31,62.5,55.0,1046,4.34,2.71,4.33
21395,2,3,6,0.31,62.5,54.0,1046,4.37,2.72,4.33
21396,2,3,6,0.31,61.9,55.0,1046,4.36,2.68,4.3
21397,2,3,6,0.31,62.5,57.0,1046,4.36,2.71,4.31
21398,2,5,4,0.39,62.5,54.0,1047,4.7,2.92,4.67
21399,2,0,7,0.32,61.3,55.8,1048,4.43,2.71,4.44
21400,2,3,5,0.42,61.9,57.0,1048,4.83,2.98,4.79
21401,2,4,4,0.42,61.2,57.0,1048,4.87,2.96,4.8
21402,2,1,5,0.43,61.9,56.0,1048,4.88,3.01,4.85
21403,2,1,5,0.43,62.0,57.0,1048,4.85,3.0,4.82
21404,2,1,5,0.43,62.1,56.0,1048,4.87,3.01,4.83
21405,2,1,5,0.43,62.2,57.0,1048,4.84,3.0,4.8
21406,2,1,5,0.43,62.8,56.0,1048,4.86,3.03,4.79
21407,2,2,6,0.37,62.0,55.0,1049,4.6,2.86,4.63
21408,2,5,6,0.47,61.0,56.0,1050,5.02,3.07,5.04
21409,2,0,5,0.37,61.1,56.0,1050,4.64,2.84,4.66
21410,2,5,1,0.4,62.4,56.0,1050,4.73,2.94,4.7
21411,2,5,1,0.4,62.2,56.0,1050,4.75,2.94,4.71
21412,2,3,7,0.4,62.4,56.0,1050,4.68,2.91,4.64
21413,2,3,7,0.4,62.4,56.0,1050,4.74,2.95,4.72
21414,2,2,4,0.4,61.1,56.0,1050,4.78,2.91,4.75
21415,2,2,4,0.4,61.3,56.0,1050,4.76,2.91,4.73
21416,2,2,4,0.4,62.7,55.0,1050,4.76,2.98,4.74
21417,2,0,5,0.4,61.3,57.0,1050,4.77,2.92,4.75
21418,2,0,5,0.4,62.3,57.0,1050,4.75,2.95,4.72
21419,2,0,5,0.4,60.4,56.0,1050,4.77,2.87,4.73
21420,2,0,5,0.4,61.3,56.0,1050,4.79,2.92,4.74
21421,2,0,5,0.4,62.8,57.0,1050,4.72,2.95,4.68
21422,2,0,5,0.4,61.5,55.0,1050,4.75,2.91,4.71
21423,2,0,5,0.4,61.6,57.0,1050,4.77,2.92,4.71
21424,2,3,4,0.4,62.3,57.0,1050,4.73,2.93,4.68
21425,2,3,6,0.4,61.5,59.0,1051,4.71,2.91,4.75
21426,2,5,3,0.51,60.8,56.0,1051,5.14,3.16,5.26
21427,2,1,1,0.31,60.7,56.0,1051,4.36,2.66,4.4
21428,2,2,7,0.38,60.3,55.0,1052,4.69,2.86,4.79
21429,2,4,6,0.42,61.4,55.0,1052,4.81,2.96,4.83
21430,2,5,2,0.53,62.8,57.0,1052,5.15,3.25,5.2
21431,2,1,6,0.33,60.2,57.0,1052,4.5,2.7,4.47
21432,2,1,6,0.33,61.2,56.0,1052,4.51,2.74,4.45
21433,2,1,6,0.33,61.8,57.0,1052,4.43,2.73,4.4
21434,2,1,6,0.33,61.7,56.0,1052,4.48,2.76,4.46
21435,2,1,6,0.33,61.5,56.0,1052,4.49,2.75,4.46
21436,2,1,6,0.33,61.7,56.0,1052,4.46,2.74,4.42
21437,2,1,6,0.33,61.5,57.0,1052,4.47,2.74,4.44
21438,2,1,6,0.33,60.9,56.0,1052,4.48,2.72,4.46
21439,2,3,1,0.33,61.6,55.0,1052,4.51,2.77,4.48
21440,2,3,1,0.33,62.2,56.0,1052,4.45,2.76,4.43
21441,2,3,1,0.33,61.6,53.0,1052,4.47,2.74,4.43
21442,2,3,1,0.33,61.7,55.0,1052,4.47,2.75,4.45
21443,2,3,1,0.33,61.6,56.0,1052,4.48,2.75,4.45
21444,2,3,1,0.33,61.8,55.0,1052,4.48,2.76,4.45
21445,2,3,1,0.33,62.1,56.0,1052,4.44,2.75,4.41
21446,2,3,1,0.33,61.3,57.0,1052,4.46,2.72,4.42
21447,2,3,1,0.33,61.9,54.0,1052,4.46,2.75,4.42
21448,2,1,4,0.4,62.3,56.0,1053,4.71,2.94,4.73
21449,2,1,4,0.4,62.2,55.0,1053,4.72,2.95,4.76
21450,2,1,4,0.4,61.6,56.0,1053,4.73,2.93,4.78
21451,2,1,4,0.4,62.0,54.0,1053,4.74,2.95,4.77
21452,2,5,4,0.31,61.9,54.0,489,4.34,2.7,4.38
21453,2,4,5,0.31,62.6,57.0,489,4.31,2.71,4.35
21454,2,4,5,0.31,62.2,55.0,489,4.35,2.71,4.37
21455,2,4,5,0.31,62.0,57.0,489,4.33,2.7,4.38
21456,2,5,4,0.31,61.6,55.0,489,4.34,2.68,4.36
21457,2,4,5,0.31,62.4,55.0,489,4.33,2.71,4.36
21458,2,3,5,0.27,61.5,56.0,490,4.16,2.56,4.18
21459,2,3,5,0.27,61.5,55.0,490,4.18,2.58,4.21
21460,2,3,5,0.27,61.6,54.0,490,4.17,2.58,4.2
21461,2,2,5,0.28,61.8,54.0,490,4.18,2.6,4.23
21462,2,3,4,0.27,62.3,56.0,490,4.14,2.58,4.16
21463,2,3,4,0.28,62.1,55.0,490,4.22,2.63,4.25
21464,2,1,7,0.3,61.4,55.0,1053,4.34,2.67,4.36
21465,2,1,4,0.4,61.2,57.0,1053,4.74,2.91,4.77
21466,2,1,4,0.4,61.7,55.0,1053,4.73,2.93,4.76
21467,2,1,5,0.43,61.6,54.0,1053,4.9,3.01,4.88
21468,2,0,4,0.4,61.3,54.0,1053,4.76,2.93,4.8
21469,2,5,1,0.4,62.8,54.0,1053,4.7,2.96,4.72
21470,2,2,5,0.39,60.0,57.0,1053,4.76,2.84,4.7
21471,2,4,6,0.36,62.3,56.0,1053,4.57,2.84,4.54
21472,2,3,7,0.36,62.3,56.0,1053,4.56,2.83,4.53
21473,2,3,6,0.36,62.8,57.0,1053,4.55,2.85,4.52
21474,2,0,7,0.34,61.3,56.0,1054,4.51,2.77,4.53
21475,2,6,5,0.5,61.9,54.0,1054,5.1,3.17,5.14
21476,2,4,3,0.53,61.6,56.0,1054,5.16,3.19,5.19
21477,2,4,3,0.52,61.0,55.0,1054,5.19,3.18,5.23
21478,2,3,6,0.41,61.6,57.0,1055,4.75,2.93,4.77
21479,2,3,4,0.45,59.0,60.0,1055,4.98,2.96,5.05
21480,2,3,4,0.45,62.8,58.0,1055,4.83,3.05,4.88
21481,2,3,4,0.42,61.0,56.0,1055,4.86,2.95,4.82
21482,2,4,7,0.42,62.0,57.0,1055,4.82,2.98,4.79
21483,2,1,7,0.4,61.6,56.0,1056,4.78,2.93,4.73
21484,2,1,7,0.4,61.5,55.0,1056,4.79,2.94,4.77
21485,2,1,7,0.4,61.7,57.0,1056,4.77,2.93,4.73
21486,2,5,1,0.43,62.0,55.0,1056,4.83,3.0,4.85
21487,2,3,7,0.43,61.4,55.0,1056,4.83,2.98,4.88
21488,2,3,7,0.43,61.9,55.0,1056,4.84,3.0,4.86
21489,2,0,5,0.43,61.8,56.0,1056,4.81,2.98,4.83
21490,2,0,5,0.43,62.0,55.0,1056,4.81,3.0,4.86
21491,2,0,5,0.43,60.7,57.0,1056,4.88,2.97,4.91
21492,2,3,7,0.43,60.9,57.0,1056,4.85,2.97,4.9
21493,2,3,7,0.43,60.1,57.0,1056,4.88,2.94,4.91
21494,2,1,7,0.39,61.7,56.0,1056,4.73,2.92,4.75
21495,2,3,6,0.36,60.9,55.0,1056,4.64,2.84,4.68
21496,2,5,5,0.41,61.2,56.0,1056,4.77,2.93,4.81
21497,2,4,2,0.41,62.2,55.0,1056,4.76,2.97,4.79
21498,2,4,2,0.41,61.7,56.0,1056,4.76,2.95,4.8
21499,2,4,2,0.41,61.3,55.0,1056,4.81,2.96,4.85
21500,2,3,1,0.37,62.1,55.0,1056,4.6,2.87,4.64
21501,2,3,1,0.37,61.4,55.0,1056,4.63,2.85,4.66
21502,2,3,1,0.37,61.2,56.0,1056,4.65,2.85,4.67
21503,2,3,1,0.37,62.1,54.0,1056,4.6,2.87,4.64
21504,2,3,1,0.37,61.2,56.0,1056,4.61,2.83,4.64
21505,2,3,1,0.37,61.5,56.0,1056,4.6,2.84,4.64
21506,2,2,1,0.36,62.5,54.0,1056,4.54,2.85,4.58
21507,2,1,6,0.41,62.1,56.0,1057,4.76,2.96,4.78
21508,2,4,3,0.55,62.2,54.0,1057,5.28,3.29,5.3
21509,2,5,2,0.54,62.1,54.0,1057,5.24,3.26,5.26
21510,2,5,2,0.54,62.0,55.0,1057,5.21,3.24,5.25
21511,2,5,2,0.54,61.9,54.0,1057,5.25,3.26,5.28
21512,2,4,5,0.47,62.7,55.0,1058,5.08,3.15,4.95
21513,2,2,7,0.36,61.4,56.0,1059,4.61,2.84,4.64
21514,2,3,6,0.4,61.2,56.0,1059,4.74,2.92,4.8
21515,2,3,6,0.4,62.2,54.0,1059,4.73,2.95,4.76
21516,2,3,6,0.4,61.5,57.0,1059,4.74,2.93,4.79
21517,2,3,6,0.4,61.8,53.0,1059,4.75,2.94,4.77
21518,2,0,4,0.4,62.3,56.0,1059,4.74,2.96,4.77
21519,2,2,3,0.52,61.8,55.0,1059,5.17,3.21,5.21
21520,2,6,2,0.55,62.5,57.0,1059,5.24,3.27,5.22
21521,2,2,5,0.4,62.0,59.0,1059,4.77,2.95,4.71
21522,2,2,5,0.4,63.4,54.0,1059,4.73,2.99,4.68
21523,2,0,7,0.38,60.3,57.0,1060,4.77,2.86,4.71
21524,2,1,1,0.31,61.9,56.0,1060,4.35,2.7,4.37
21525,2,5,5,0.51,60.6,57.0,1060,5.16,3.14,5.21
21526,2,1,4,0.34,62.4,54.0,1060,4.49,2.79,4.45
21527,2,5,7,0.48,62.1,56.0,1061,5.01,3.12,5.04
21528,2,2,1,0.31,61.5,55.0,1061,4.34,2.68,4.37
21529,2,2,1,0.31,61.4,56.0,1061,4.38,2.7,4.41
21530,2,1,6,0.32,61.6,56.0,1061,4.43,2.71,4.37
21531,2,5,7,0.41,61.7,56.0,1061,4.8,2.95,4.77
21532,2,5,7,0.41,62.3,56.0,1061,4.77,2.96,4.73
21533,2,5,7,0.41,61.6,57.0,1061,4.78,2.94,4.76
21534,2,4,4,0.41,61.8,56.0,1061,4.81,2.96,4.77
21535,2,4,4,0.41,62.7,56.0,1061,4.77,2.98,4.73
21536,2,4,4,0.41,61.9,56.0,1061,4.78,2.95,4.75
21537,2,3,5,0.41,59.8,57.0,1061,4.85,2.89,4.81
21538,2,3,5,0.41,62.4,54.0,1061,4.81,2.99,4.78
21539,2,3,5,0.41,60.9,57.0,1061,4.84,2.93,4.79
21540,2,3,5,0.41,62.7,55.0,1061,4.79,2.99,4.75
21541,2,3,5,0.41,61.4,55.0,1061,4.8,2.93,4.75
21542,2,3,5,0.41,61.4,54.0,1061,4.84,2.95,4.77
21543,2,3,5,0.41,62.5,54.0,1061,4.78,2.98,4.75
21544,2,3,5,0.41,62.7,56.0,1061,4.77,2.98,4.74
21545,2,3,5,0.41,62.7,56.0,1061,4.76,2.97,4.72
21546,2,3,5,0.41,62.1,57.0,1061,4.78,2.95,4.72
21547,2,3,5,0.41,62.4,55.0,1061,4.76,2.96,4.73
21548,2,3,5,0.41,62.2,57.0,1061,4.74,2.94,4.71
21549,2,3,5,0.41,62.7,56.0,1061,4.76,2.97,4.71
21550,2,3,5,0.41,62.5,56.0,1061,4.75,2.96,4.72
21551,2,1,6,0.32,62.2,55.0,1061,4.41,2.73,4.37
21552,2,2,6,0.32,61.1,56.0,1061,4.45,2.71,4.42
21553,2,1,7,0.43,60.8,57.0,1062,4.87,2.97,4.9
21554,2,0,7,0.33,60.3,57.0,1062,4.52,2.71,4.47
21555,2,2,6,0.33,62.1,56.0,1062,4.46,2.76,4.43
21556,2,0,3,0.5,61.3,54.0,1063,5.11,3.11,5.03
21557,2,2,1,0.36,61.4,56.0,1063,4.57,2.82,4.61
